filename,true_id,pred_top1,hit_top1,preds_top5,hit_top5,distance_top1,name,size,proof,abv,spirit_type,brand_id,popularity,avg_msrp,fair_price,shelf_price,total_score,wishlist_count,vote_count,bar_count,ranking
50056.png,50056,50056,True,"[50056, 2594, 3959, 40819, 4589]",True,0.0,George T Stagg - 2024,750,136.1,68.05,Bourbon,352.0,100131.0,150.0,486.09,977.78,1475,596,445,434,273
17862.jpg,17862,17862,True,"[17862, 4631, 4662, 263, 803]",True,0.0,Evan Williams Single Barrel Vintage 2013,750,86.6,43.3,Bourbon,167.0,600.0,28.75,33.13,46.25,956,95,204,657,417
355.jpg,355,355,True,"[355, 859, 2993, 17611, 477]",True,0.0,Baker's 7 Year 107 Proof,750,,53.5,Bourbon,288.0,100050.0,61.08,85.23,74.99,7772,677,2013,5082,37
19720.jpg,19720,19720,True,"[19720, 18440, 17064, 1786, 13347]",True,0.0,Green River Wheated Sour Mash,750,90.0,45.0,Bourbon,3445.0,100041.0,35.0,45.61,35.99,2054,204,506,1344,181
786.jpg,786,786,True,"[786, 2019, 1355, 3674, 4631]",True,0.0,Bulleit 95 Rye,750,90.0,45.0,Rye,415.0,200.0,28.97,39.08,49.82,1080,88,239,753,358
220.jpg,220,220,True,"[220, 1800, 3775, 43333, 11035]",True,0.0,Noah's Mill,750,,57.15,Bourbon,8577.0,200.0,63.83,93.77,71.49,2967,273,762,1932,130
13581.jpg,13581,13581,True,"[13581, 4857, 3088, 4496, 2019]",True,0.0,Four Roses 2020 Limited Edition Small Batch OESV,750,111.4,55.7,Bourbon,148.0,1700.0,174.97,276.44,518.25,752,438,195,119,496
14239.jpg,14239,14239,True,"[14239, 1074, 2803, 873, 17898]",True,0.0,Ezra Brooks Cask Strength,750,120.0,60.0,Bourbon,324.0,200.0,52.46,75.43,53.46,1528,76,382,1070,264
12112.jpg,12112,12112,True,"[12112, 12152, 12902, 3265, 19547]",True,0.0,Fortaleza Blanco Tequila,750,80.0,40.0,Tequila,1708.0,100035.0,48.41,89.15,53.81,1315,155,344,816,297
2256.jpg,2256,466,False,"[466, 4450, 2256, 620, 18002]",True,0.0,Buffalo Trace,375,90.0,45.0,Bourbon,245.0,80.0,14.27,21.5,21.47,1409,57,319,1033,283
4948.jpg,4948,4948,True,"[4948, 2192, 477, 4631, 2147]",True,0.0,Thomas H Handy,750,129.5,64.75,Rye,3684.0,100044.0,103.54,530.79,700.0,3440,1047,1162,1231,112
3941.jpg,3941,3941,True,"[3941, 1629, 2670, 3317, 5194]",True,0.0,Michter's US1 Unblended American Whiskey,750,83.0,41.5,Bourbon,405.0,200.0,44.98,68.58,54.66,2905,294,679,1932,131
17644.jpg,17644,15966,False,"[15966, 17644, 1786, 2086, 2973]",True,0.0,Knob Creek 9 Year,1750,100.0,50.0,Bourbon,189.0,600.0,44.99,60.37,67.79,748,88,204,456,499
1165.jpg,1165,1165,True,"[1165, 17894, 18439, 17358, 3040]",True,0.0,Four Roses Single Barrel Straight Bourbon,750,120.0,60.0,Bourbon,148.0,200.0,56.64,68.79,116.7,8466,1621,309,6536,30
3000.jpg,3000,3000,True,"[3000, 17177, 18718, 5151, 4622]",True,0.0,Uncle Nearest 1884 Small Batch,750,90.0,45.0,Whiskey,567.0,1800.0,46.1,56.18,50.39,1465,158,392,915,274
2336.jpg,2336,149,False,"[149, 2336, 4783, 3660, 17089]",True,0.0,Woodford Reserve Double Oaked,750,90.4,45.2,Bourbon,2004.0,100171.0,57.99,66.85,72.28,12705,1456,3207,8042,20
2849.jpg,2849,2849,True,"[2849, 1816, 18185, 18184, 19503]",True,0.0,Hancock's President's Reserve Bourbon,750,88.9,44.45,Bourbon,2320.0,100043.0,51.64,128.09,189.89,3528,654,1063,1811,107
2685.jpg,2685,2685,True,"[2685, 966, 21242, 46254, 4723]",True,0.0,Blackened,750,90.0,45.0,Whiskey,822.0,200.0,49.22,52.69,51.16,1098,84,285,729,350
17446.jpg,17446,17446,True,"[17446, 19811, 17210, 19790, 17951]",True,0.0,Penelope Bourbon Rosé Cask Finish,750,94.0,47.0,Bourbon,2817.0,200.0,67.47,90.03,71.39,1859,121,402,1336,212
803.jpg,803,803,True,"[803, 3997, 2311, 4589, 5208]",True,0.0,Redwood Empire Pipe Dream,750,90.0,45.0,Bourbon,445.0,100043.0,40.64,50.33,45.91,3756,371,922,2463,100
11035.jpg,11035,11035,True,"[11035, 5208, 2311, 3775, 4662]",True,0.0,Tito's Handmade Vodka,750,80.0,40.0,Vodka,1541.0,1860.0,19.64,22.79,22.18,1070,87,304,679,365
17450.jpg,17450,17450,True,"[17450, 17248, 17319, 17247, 17246]",True,0.0,Benchmark Single Barrel,750,95.0,47.5,Bourbon,3330.0,100031.0,24.97,36.69,31.89,2460,232,524,1704,160
46347.jpg,46347,46347,True,"[46347, 17358, 4299, 20519, 18185]",True,0.0,Jack Daniel's Coy Hill Barrelhouse 8 2024 Special Release Single Barrel Whiskey,750,135.0,67.5,Whiskey,231.0,100062.0,79.99,252.21,549.99,893,381,222,290,437
1629.jpg,1629,1629,True,"[1629, 3941, 2670, 3317, 5194]",True,0.0,Michter's US1 Kentucky Straight Bourbon,750,91.0,45.5,Bourbon,405.0,100061.0,41.82,72.44,63.99,7458,774,1470,5214,45
4792.jpg,4792,4792,True,"[4792, 2706, 48300, 13089, 144]",True,0.0,Elijah Craig Small Batch,750,94.0,47.0,Bourbon,2.0,100045.0,27.78,45.78,27.05,8025,799,1994,5232,34
17068.jpg,17068,17068,True,"[17068, 18185, 18184, 16879, 15345]",True,0.0,Still Austin Cask Strength Bourbon,750,116.0,58.0,Bourbon,3145.0,100041.0,64.99,73.69,71.0,2173,269,479,1425,174
4631.jpg,4631,4631,True,"[4631, 2594, 1142, 17862, 4662]",True,0.0,Evan Williams Single Barrel Vintage 1988,750,86.0,43.0,Bourbon,167.0,200.0,28.68,42.32,49.99,822,145,255,422,463
17054.jpg,17054,17054,True,"[17054, 286, 17158, 1142, 4588]",True,0.0,Buffalo Trace Kosher Bourbon Rye Recipe,750,94.0,47.0,Bourbon,245.0,600.0,39.99,109.08,128.37,1828,308,460,1060,219
17040.jpg,17040,17040,True,"[17040, 15967, 17214, 670, 859]",True,0.0,Horse Soldier Barrel Strength,750,115.0,57.5,Bourbon,3188.0,600.0,85.97,97.49,89.13,1241,152,333,756,308
20607.jpg,20607,20607,True,"[20607, 17446, 19811, 17210, 19529]",True,0.0,Penelope Rio Batch 2,750,98.0,49.0,Bourbon,2817.0,100027.0,94.98,125.18,104.79,1385,355,376,654,286
21257.jpg,21257,21257,True,"[21257, 4575, 4739, 4662, 5120]",True,0.0,Colonel E.H. Taylor Barrel Proof Batch 12,750,131.0,65.5,Bourbon,210.0,,78.97,240.29,481.32,1172,151,319,702,327
4427.jpg,4427,4427,True,"[4427, 2769, 263, 2214, 1948]",True,0.0,Old Forester 1870 Original Batch,750,90.0,45.0,Bourbon,152.0,100.0,40.91,79.18,45.06,1675,236,369,1070,243
1211.jpg,1211,1211,True,"[1211, 2371, 3775, 1074, 3249]",True,0.0,Old Rip Van Winkle 10 Year,750,,53.5,Bourbon,370.0,100108.0,129.99,576.68,816.66,7590,2100,2717,2773,40
16161.jpg,16161,16161,True,"[16161, 32083, 17894, 1165, 18070]",True,0.0,Blood Oath Pact No. 7,750,98.6,49.3,Whiskey,849.0,1980.0,99.99,251.0,249.99,2085,406,782,897,178
16613.jpg,16613,16613,True,"[16613, 145, 18883, 17356, 18718]",True,0.0,Barrell Seagrass Rye Whiskey,750,118.4,59.2,Rye,146.0,200.0,87.46,94.18,90.06,2659,263,755,1641,144
21242.jpg,21242,21242,True,"[21242, 2594, 3959, 50056, 4631]",True,0.0,George T. Stagg 2023 Release,750,,67.5,Bourbon,352.0,100049.0,124.97,622.6,1062.5,2356,718,699,939,161
17900.jpg,17900,17900,True,"[17900, 18355, 19879, 28334, 15345]",True,0.0,Smoke Wagon Straight Bourbon Halloween Edition,750,92.0,46.0,Bourbon,2808.0,200.0,39.99,42.55,40.59,760,24,178,558,492
592.jpg,592,592,True,"[592, 15984, 2433, 3694, 803]",True,0.0,Lagavulin 16 Year,750,,43.0,Single Malt Scotch Whisky,392.0,200.0,102.22,119.13,114.42,1713,189,501,1023,238
2533.jpg,2533,2533,True,"[2533, 1296, 2353, 4496, 4857]",True,0.0,Knob Creek 9 Year Single Barrel Reserve,750,120.0,60.0,Bourbon,189.0,100028.0,55.1,85.23,67.62,3789,304,942,2543,99
3956.jpg,3956,3956,True,"[3956, 184, 3838, 269, 17211]",True,0.0,Belle Meade Bourbon,750,90.4,45.2,Bourbon,154.0,100.0,48.72,51.57,60.13,927,99,218,610,431
20014.jpg,20014,20014,True,"[20014, 17356, 17089, 429, 149]",True,0.0,Woodford Reserve Master’s Collection Batch Proof 124.7,750,124.0,62.0,Bourbon,2004.0,200.0,139.97,161.8,156.07,1154,55,324,775,331
13347.jpg,13347,13347,True,"[13347, 18778, 20519, 34570, 4373]",True,0.0,Sagamore Spirit Rye Double Oak,750,96.6,48.3,Rye,3440.0,200.0,59.97,73.96,64.19,1518,208,316,994,266
38465.jpg,38465,38465,True,"[38465, 4662, 5208, 19556, 18708]",True,0.0,Maker's Mark Wood Finish Series The Heart Release 2024,750,111.7,55.85,Bourbon,333.0,100077.0,75.0,108.96,146.15,2695,274,523,1898,141
633.jpg,633,633,True,"[633, 4476, 3317, 4576, 17151]",True,0.0,Michter's Barrel Strength Rye Whiskey,750,111.8,55.9,Rye,405.0,100025.0,79.02,204.81,215.39,2490,608,771,1111,155
18004.jpg,18004,18004,True,"[18004, 2848, 4709, 17068, 13347]",True,0.0,Orphan Barrel Fabel and Folly,750,90.0,45.0,Whiskey,261.0,200.0,149.97,207.06,168.99,1094,92,386,616,354
3205.jpg,3205,3205,True,"[3205, 4789, 13955, 4905, 13347]",True,0.0,Rabbit Hole Dareringer Sherry Bourbon Cask,750,93.0,46.5,Bourbon,573.0,200.0,71.45,111.06,94.89,1965,210,548,1207,197
145.jpg,145,145,True,"[145, 16613, 18883, 13667, 678]",True,0.0,Barrell Bourbon Infinite Barrel Project,750,130.0,65.0,Bourbon,146.0,1980.0,64.41,67.63,77.28,872,258,315,299,445
4581.jpg,4581,4581,True,"[4581, 1579, 3958, 2833, 46254]",True,0.0,Basil Hayden's Dark Rye,750,80.0,40.0,Rye,330.0,80.0,43.38,65.11,49.99,1650,128,371,1151,249
20574.jpg,20574,20574,True,"[20574, 17021, 18517, 34488, 592]",True,0.0,Little Book Chapter 7: In Retrospect,750,118.0,59.0,Whiskey,823.0,,159.98,227.42,170.0,1640,82,473,1085,251
20206.jpg,20206,20206,True,"[20206, 18228, 4245, 17547, 34209]",True,0.0,Larceny Small Batch,750,,46.0,Bourbon,587.0,,27.49,38.99,31.99,984,33,277,674,400
3775.jpg,3775,3775,True,"[3775, 1800, 3694, 4589, 2034]",True,0.0,Yellowstone Select,750,93.0,46.5,Bourbon,272.0,1700.0,37.08,54.12,49.99,4068,382,1167,2519,92
20789.jpg,20789,20789,True,"[20789, 18440, 17894, 18184, 18185]",True,0.0,Lux Row Four Grain Double Single Barrel,750,115.0,57.5,Bourbon,10099.0,,79.97,106.78,79.99,745,33,199,513,500
2331.jpg,2331,3651,False,"[3651, 2331, 40819, 2311, 803]",True,0.0,Eagle Rare 10 Year,375,90.0,45.0,Bourbon,542.0,,17.63,63.59,24.99,1919,126,524,1269,201
435.jpg,435,435,True,"[435, 2549, 3265, 2419, 7140]",True,0.0,Crown Royal,750,80.0,40.0,Canadian Whisky,182.0,1996.0,25.72,43.8,30.99,2234,162,795,1277,168
409.jpg,409,409,True,"[409, 4598, 158, 4448, 1586]",True,0.0,Weller Full Proof,750,,57.0,Bourbon,156.0,100191.0,61.99,188.33,399.99,20287,5486,6033,8768,10
4783.jpg,4783,149,False,"[149, 2336, 4783, 3660, 17089]",True,0.0,Woodford Reserve Double Oaked,1000,90.4,45.2,Bourbon,2004.0,,66.99,91.49,73.69,1839,174,530,1135,218
20831.jpg,20831,20831,True,"[20831, 27294, 20005, 18939, 21010]",True,0.0,Booker's Bourbon 2023-03 Mighty Fine Batch,750,122.0,61.0,Bourbon,647.0,,89.99,156.5,137.67,1877,56,484,1337,208
21291.jpg,21291,21291,True,"[21291, 19223, 17397, 13979, 16674]",True,0.0,Old Fitzgerald 8 Year - Fall 2023,750,100.0,50.0,Bourbon,234.0,1980.0,109.97,208.75,417.64,1263,516,324,423,304
16367.jpg,16367,16367,True,"[16367, 17247, 16679, 17924, 17248]",True,0.0,Kirkland Signature Bottled-in-Bond Bourbon Barton 1792,1000,100.0,50.0,Bourbon,1118.0,100030.0,36.0,52.41,31.39,1514,81,326,1107,268
4813.jpg,4813,4813,True,"[4813, 18768, 17153, 44603, 18767]",True,0.0,Maker's Mark 46 Cask Strength,750,110.0,55.0,Bourbon,333.0,200.0,58.97,79.52,81.29,1817,308,468,1041,220
3365.jpg,3365,3365,True,"[3365, 4496, 2879, 567, 3773]",True,0.0,Jefferson’s Reserve Very Old Kentucky Straight Bourbon Very Small Batch,750,90.2,45.1,Bourbon,9035.0,80.0,54.24,80.75,59.31,1737,150,384,1203,234
17247.jpg,17247,17247,True,"[17247, 17319, 17248, 17246, 17450]",True,0.0,Benchmark Bonded,750,100.0,50.0,Bourbon,3330.0,100029.0,19.97,27.3,23.19,2231,226,466,1539,169
16602.jpg,16602,16602,True,"[16602, 1636, 21106, 14239, 993]",True,0.0,Sam Houston Bourbon 15 Year,750,103.0,51.5,Bourbon,499.0,200.0,129.99,140.0,138.33,1218,142,472,604,317
17246.jpg,17246,17246,True,"[17246, 17247, 17248, 17319, 17450]",True,0.0,Benchmark Top Floor,750,86.0,43.0,Bourbon,3330.0,200.0,17.47,24.94,17.89,1571,130,338,1103,259
17905.jpg,17905,17905,True,"[17905, 3672, 17378, 20519, 3265]",True,0.0,Angel's Envy Rye Caribbean Rum Cask,750,100.0,50.0,Rye,96.0,200.0,74.99,101.29,95.99,995,109,255,631,393
2287.jpg,2287,2287,True,"[2287, 4622, 16693, 5151, 18184]",True,0.0,Nikka Whisky From The Barrel,500,102.8,51.4,Whiskey,378.0,1880.0,69.95,75.03,73.26,1072,180,289,603,364
18439.jpg,18439,18439,True,"[18439, 18440, 23515, 2147, 1165]",True,0.0,Four Roses Single Barrel Barrel Proof OESV,750,110.0,55.0,Bourbon,148.0,200.0,80.0,123.39,201.83,910,94,178,638,435
20824.jpg,20824,20824,True,"[20824, 1286, 12902, 16960, 21356]",True,0.0,Shenk’s Homestead Sour Mash Whiskey 2023 Release,750,91.0,45.5,Bourbon,3854.0,,109.98,137.18,199.98,788,73,202,513,477
20005.jpg,20005,20005,True,"[20005, 27294, 17101, 18939, 18354]",True,0.0,"Booker's 7 Year ""Apprentice Batch"" - 2023",750,,62.75,Bourbon,647.0,200.0,,105.83,114.39,1840,45,499,1296,216
19848.jpg,19848,19848,True,"[19848, 18070, 32083, 4709, 4622]",True,0.0,Blood Oath Pact No.9,750,98.0,49.0,Bourbon,849.0,1400.0,134.97,273.22,248.4,1663,139,485,1039,246
4033.jpg,4033,4033,True,"[4033, 3956, 1584, 1730, 1948]",True,0.0,Pikesville Rye Whiskey,750,110.0,55.0,Rye,8412.0,200.0,50.87,70.52,55.66,1738,253,434,1051,233
20575.jpg,20575,20575,True,"[20575, 17921, 17397, 19223, 21291]",True,0.0,Old Fitzgerald 10 Year,750,100.0,50.0,Bourbon,234.0,,144.98,221.85,354.82,1027,132,371,524,384
2697.jpg,2697,2697,True,"[2697, 18235, 43333, 3838, 18708]",True,0.0,Johnny Drum Private Stock 15 Year,750,,50.5,Bourbon,7042.0,200.0,42.03,48.01,44.83,1151,88,290,773,332
144.jpg,144,144,True,"[144, 20691, 48300, 13089, 17378]",True,0.0,Elijah Craig Barrel Proof Batch A119,750,134.2,67.1,Bourbon,2.0,1980.0,69.98,104.95,91.89,4765,1205,1847,1713,76
150.jpg,150,150,True,"[150, 2879, 3574, 14150, 3819]",True,0.0,1792 Full Proof,750,,62.5,Bourbon,42.0,100098.0,45.92,73.06,79.87,16891,2392,5407,9092,14
18767.jpg,18767,18767,True,"[18767, 18768, 17153, 19526, 17089]",True,0.0,Maker’s Mark 2022 Wood Finishing Series BRT-01,750,109.0,54.5,Bourbon,333.0,200.0,62.47,99.03,59.99,1556,66,385,1105,262
3562.jpg,3562,3562,True,"[3562, 3694, 1800, 3775, 3123]",True,0.0,Van Winkle Family Reserve 13 Year Rye,750,95.6,47.8,Rye,370.0,200.0,134.89,518.88,1757.32,812,375,230,207,467
3560.jpg,3560,3560,True,"[3560, 4709, 363, 13347, 17138]",True,0.0,I.W. Harper 15 Year,750,,43.0,Bourbon,2532.0,200.0,75.0,123.8,94.99,1659,188,542,929,248
3574.jpg,3574,3574,True,"[3574, 14150, 150, 2879, 1643]",True,0.0,1792 Bottled In Bond,750,100.0,50.0,Bourbon,42.0,100053.0,41.64,84.64,63.84,7312,1002,1554,4756,46
17318.jpg,17318,17318,True,"[17318, 18185, 18184, 2969, 3860]",True,0.0,Jack Daniel's 10 Year,750,97.0,48.5,Whiskey,231.0,100039.0,84.95,179.31,274.97,4620,750,1344,2526,81
620.jpg,620,466,False,"[466, 4450, 2256, 620, 18002]",True,0.0,Buffalo Trace,1750,90.0,45.0,Bourbon,245.0,100053.0,49.54,82.63,69.99,5928,365,1537,4026,60
634.jpg,634,634,True,"[634, 3838, 1217, 1074, 2969]",True,0.0,Murray Hill Club Bourbon,750,103.0,51.5,Bourbon,406.0,200.0,107.48,116.01,115.32,1115,97,323,695,343
1388.jpg,1388,1388,True,"[1388, 4857, 2533, 18185, 3860]",True,0.0,Gentleman Jack,750,80.0,40.0,Whiskey,231.0,62.0,31.09,35.46,32.95,1116,63,239,814,342
17126.jpg,17126,17126,True,"[17126, 1816, 5196, 1641, 18185]",True,0.0,Old Bardstown Bottled in Bond,750,100.0,50.0,Bourbon,820.0,200.0,19.99,22.16,23.67,854,67,196,591,450
17898.jpg,17898,2803,False,"[2803, 873, 17898, 1586, 18104]",True,0.0,Weller Special Reserve,1000,90.0,45.0,Bourbon,156.0,100039.0,29.99,71.65,79.45,2587,229,714,1644,151
21319.jpg,21319,21319,True,"[21319, 16960, 18184, 18185, 5196]",True,0.0,Traveller Whiskey,750,90.0,45.0,Bourbon,4873.0,100072.0,39.97,48.84,37.69,6641,309,1868,4464,52
3616.jpg,3616,3616,True,"[3616, 1142, 2769, 4631, 11035]",True,0.0,Skrewball Peanut Butter Whiskey,750,70.0,35.0,Whiskey,719.0,200.0,29.77,38.96,34.11,984,45,216,723,400
12843.jpg,12843,12843,True,"[12843, 16682, 17223, 987, 16681]",True,0.0,Blanton's Straight from the Barrel,750,126.7,63.35,Bourbon,10.0,100104.0,149.98,269.23,241.66,7757,2573,2125,3059,38
3819.jpg,3819,3819,True,"[3819, 1643, 14150, 2879, 3574]",True,0.0,1792 Single Barrel,750,98.6,49.3,Bourbon,42.0,100080.0,41.35,68.0,52.99,6683,1035,1467,4181,51
542.jpg,542,542,True,"[542, 21242, 15345, 17611, 4739]",True,0.0,Green Spot,750,80.0,40.0,Irish Whiskey,379.0,200.0,66.19,75.21,69.16,1183,154,274,755,325
2291.jpg,2291,2291,True,"[2291, 17358, 13584, 46347, 2159]",True,0.0,Wild Turkey Longbranch 8 Year,750,86.0,43.0,Bourbon,191.0,200.0,37.54,61.02,41.8,2584,229,648,1707,152
4838.jpg,4838,4838,True,"[4838, 17358, 46347, 18184, 20519]",True,0.0,Jack Daniel's Single Barrel Rye,750,94.0,47.0,Rye,231.0,200.0,48.86,63.18,61.9,1168,111,275,782,330
1217.jpg,1217,1217,True,"[1217, 3838, 634, 17318, 184]",True,0.0,Joseph Magnus Cigar Blend Bourbon,750,116.0,58.0,Bourbon,443.0,100037.0,173.33,261.75,299.98,4292,740,1467,2085,87
17293.jpg,17293,17293,True,"[17293, 3958, 2833, 1286, 15984]",True,0.0,Booker’s Bourbon 2021-04 Noe Strangers Batch,750,124.0,62.0,Bourbon,647.0,1800.0,89.99,164.51,109.99,1914,239,615,1060,202
33325.jpg,33325,33325,True,"[33325, 18712, 2706, 22361, 48300]",True,0.0,Elijah Craig Barrel Proof - Batch B524,750,130.6,65.3,Bourbon,2.0,100038.0,69.95,104.97,82.79,1325,115,263,947,296
2086.jpg,2086,2086,True,"[2086, 1786, 2973, 17064, 2019]",True,0.0,Knob Creek Smoked Maple,750,90.0,45.0,Bourbon,189.0,200.0,34.68,49.1,37.86,1904,116,463,1325,203
19526.jpg,19526,19526,True,"[19526, 18767, 2769, 14242, 17214]",True,0.0,Maker's Mark 2023 Wood Finishing Series BEP,750,110.0,55.0,Bourbon,333.0,200.0,67.47,117.43,64.99,2667,93,675,1899,143
966.jpg,966,966,True,"[966, 2685, 2831, 18508, 17264]",True,0.0,New Riff Bourbon Single Barrel,750,98.0,49.0,Bourbon,254.0,100029.0,52.49,81.63,57.6,2655,342,585,1728,146
34488.jpg,34488,34488,True,"[34488, 17021, 20574, 45695, 18517]",True,0.0,Little Book Chapter 8: Path Not Taken,750,118.2,59.1,Whiskey,823.0,100044.0,160.0,220.57,210.82,1108,125,216,767,346
13584.jpg,13584,13584,True,"[13584, 19147, 46347, 17358, 4299]",True,0.0,Jack Daniel's Single Barrel Rye Barrel Proof,750,,65.15,Rye,231.0,100035.0,67.47,99.92,412.99,5059,720,1138,3201,72
4622.jpg,4622,4622,True,"[4622, 16693, 859, 3181, 41054]",True,0.0,Hibiki Harmony,750,86.0,43.0,Whiskey,484.0,200.0,79.99,101.34,94.42,930,127,257,546,427
3617.jpg,3617,3617,True,"[3617, 17211, 15345, 17068, 21257]",True,0.0,Blue Note Bourbon,750,93.0,46.5,Bourbon,3068.0,200.0,49.99,59.33,37.99,1315,179,338,798,297
1821.jpg,1821,1821,True,"[1821, 3518, 1522, 1297, 33209]",True,0.0,Russell’s Reserve Single Barrel,750,,55.0,Bourbon,496.0,100049.0,57.4,81.44,61.99,8022,1403,2031,4588,35
18228.jpg,18228,18228,True,"[18228, 19465, 20783, 17547, 34209]",True,0.0,Larceny Barrel Proof Batch B522,750,,61.9,Bourbon,587.0,200.0,59.99,70.21,69.99,1120,54,280,786,340
4742.jpg,4742,4742,True,"[4742, 3775, 147, 2371, 16484]",True,0.0,Old Grand Dad 114,750,114.0,57.0,Bourbon,793.0,100053.0,30.75,40.74,33.84,10055,1084,2791,6180,25
53003.jpg,53003,53003,True,"[53003, 19151, 21024, 41273, 19529]",True,0.0,Stagg 24C,750,128.9,64.45,,,,65.0,242.72,816.33,1026,128,343,555,390
22361.jpg,22361,22361,True,"[22361, 18712, 33325, 3454, 18233]",True,0.0,Elijah Craig Barrel Proof A124,750,119.0,59.5,Bourbon,2.0,,74.99,94.63,92.81,808,26,62,720,471
147.jpg,147,147,True,"[147, 5208, 4662, 2034, 4742]",True,0.0,Four Roses Bourbon,750,80.0,40.0,Bourbon,148.0,100.0,22.42,28.02,26.8,1213,121,310,782,318
17319.jpg,17319,17319,True,"[17319, 17247, 17248, 17246, 17450]",True,0.0,Benchmark Select Casks Small Batch,750,90.0,45.0,Bourbon,3330.0,200.0,17.47,23.24,21.24,1213,131,238,844,318
3213.jpg,3213,3213,True,"[3213, 5155, 21106, 17214, 16502]",True,0.0,Breckenridge Bourbon Whiskey,750,86.0,43.0,Bourbon,502.0,200.0,44.08,49.93,45.49,774,79,191,504,485
184.jpg,184,184,True,"[184, 3956, 3838, 16484, 4742]",True,0.0,Belle Meade Cask Strength Reserve Bourbon,750,108.0,54.0,Bourbon,154.0,200.0,56.69,92.34,73.42,1988,219,468,1301,190
18002.jpg,18002,18002,True,"[18002, 4631, 1142, 466, 4450]",True,0.0,Evan Williams Single Barrel Vintage 2014,750,86.6,43.3,Bourbon,167.0,200.0,28.75,55.34,135.11,778,44,157,577,483
